SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,5966CD,11/25/2008,954,300,Boeing Satellite Systems,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,2,6800,0,13600,Normal
Invoice,5966CD,11/25/2008,954,300,Boeing Satellite Systems,United States,NORTH AMERICA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/Win,300-4020-00,AWR,2,32000,6400,51200,Normal
Invoice,5970UI,11/25/2008,1601,108,Chiba University,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2462.85,1860.82,602.03,Normal
Invoice,5973CD,11/25/2008,,10010026,"Epic Communications, Inc.",United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,1,3250,0,3250,Normal
Invoice,5973CD,11/25/2008,,10010026,"Epic Communications, Inc.",United States,NORTH AMERICA,UPG-PROD,,Trade-in ANO-229- (RID# 8270),300-4015-00,AWR,1,0,0,0,Normal
Invoice,5973CD,11/25/2008,,10010026,"Epic Communications, Inc.",United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,8,3000,990,16080,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,APL-200-TLW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Locked/Win,000-2300-00,AWR,10,2250,742.5,15075,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,4,300,15,1140,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-100-TFW,MWO-TERM,MWO Linear; Term/Floating/Win,000-2300-00,AWR,3,800,264,1608,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-125-TFW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Floating/Win",000-2300-00,AWR,21,2400,792,33768,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,AWR,3,900,45,2565,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-200-TFW,MWO-TERM,MWO NonLinear; Term/Floating/Win,000-2300-00,AWR,1,2400,792,1608,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,7,1800,90,11970,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,6,4800,1584,19296,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-MFW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Floating/Win,000-2301-00,AWR,9,2250,112.5,19237.5,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,12,6000,1980,48240,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win,000-2300-00,AWR,10,4500,1485,30150,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,AWR,1,2400,792,1608,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,AWR,8,3200,1056,17152,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/Win,000-2300-00,AWR,2,4000,1320,5360,Normal
Invoice,5975TMD-1,11/25/2008,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/Win,000-2300-00,AWR,4,3600,1188,9648,Normal
Invoice,5978MI,11/25/2008,8930,8699-KK,Hitachi Cable Ltd,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,JAP,1,2686.75,0,2686.75,Normal
Invoice,5978MI,11/25/2008,8930,8699-KK,Hitachi Cable Ltd,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,134.34,0,134.34,Normal
Invoice,5980MD,11/25/2008,,7840,Northrop Grumman,United States,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,5983MI,11/25/2008,1601,6939,Yamaichi Electronics Co Ltd,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,CYB,1,3015.13,0,3015.13,Normal
Invoice,5983MI,11/25/2008,1601,6939,Yamaichi Electronics Co Ltd,Japan,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/Win,000-2301-00,CYB,1,5418.27,0,5418.27,Normal
Invoice,5984MI,11/25/2008,1447,5264,Philips Medical Systems,Netherlands,EUROPE,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,RES30,1,3840,0,3840,Normal
Invoice,5215TD(2),11/26/2008,,9353,Luxul Inc.,United States,NORTH AMERICA,FIL-100-TLW,FIL-TERM,Nuhertz Filter Synthesis; Term/Locked/Win,000-2300-00,AWR,1,2625,315,2310,Normal
Invoice,5215TD(2),11/26/2008,,9353,Luxul Inc.,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,AWR,1,6300,756,5544,Normal
Invoice,5241TD(2),11/28/2008,,7088,Telemakus,United States,NORTH AMERICA,MWO-205-TLW,MWO-TERM,MWO NonLinear & Layout; Term/Locked/Win,000-2300-00,AWR,1,8400,2100,6300,Normal
Invoice,5968TD-A,11/28/2008,,6724,"RF Micro Devices, Inc.",United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,200,0,Normal
Invoice,5968TD-A,11/28/2008,,6724,"RF Micro Devices, Inc.",United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,1,3050,152.5,2897.5,Normal
Invoice,5968TD-B,11/28/2008,,6724,"RF Micro Devices, Inc.",United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,1,3050,152.5,2897.5,Normal
Invoice,5968TD-C,11/28/2008,,6724,"RF Micro Devices, Inc.",United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,1,3050,152.5,2897.5,Normal
Invoice,5968TD-D,11/28/2008,,6724,"RF Micro Devices, Inc.",United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,1,3050,152.5,2897.5,Normal
Invoice,5982UI,11/28/2008,7696,9583,University of Jaen,Spain,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2245.49,1283.14,962.35,Normal
Invoice,5989MD,11/28/2008,,5884,Microwave Packaging Technology,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,2050,0,2050,Normal
Invoice,5985CI,11/29/2008,957,4184,Selex Sistemi Integrati,Italy,EUROPE,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,RES30,1,6081.53,0,6081.53,Normal
Invoice,5985CI,11/29/2008,957,4184,Selex Sistemi Integrati,Italy,EUROPE,MWO-228-PFW,MWO-PURC,MWO for MMIC; Purchase/Floating/Win,300-4015-00,RES30,1,40512.35,0,40512.35,Normal
Invoice,5986OI,11/29/2008,2343,3337,BSC Filters,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,INT,1,340.14,0,340.14,Normal
Invoice,5987TI,11/29/2008,1601,9585,Canon Inc.,Japan,ASIA,MWO-205-TLW,MWO-TERM,MWO NonLinear & Layout; Term/Locked/Win,000-2300-00,CYB,1,10836.54,0,10836.54,Normal
Invoice,5988CI,11/29/2008,1447,5264,Philips Medical Systems,Netherlands,EUROPE,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/Win,000-2301-00,RES20,1,2566.27,0,2566.27,Normal
Invoice,5988CI,11/29/2008,1447,5264,Philips Medical Systems,Netherlands,EUROPE,APL-100-PFW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Floating/Win,300-4010-00,RES20,1,12911.56,12911.56,0,Normal
Invoice,5988CI,11/29/2008,1447,5264,Philips Medical Systems,Netherlands,EUROPE,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,RES20,1,3849.41,0,3849.41,Normal
Invoice,5988CI,11/29/2008,1447,5264,Philips Medical Systems,Netherlands,EUROPE,MWO-200-PFW,MWO-PURC,MWO NonLinear; Purchase/Floating/Win,300-4015-00,RES20,1,19367.33,0,19367.33,Normal
Invoice,4333CD(2)B,11/30/2008,,8892,Custom One Design,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,23.8,0,23.8,Normal
Invoice,4333CD(2)B,11/30/2008,,8892,Custom One Design,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,1714.29,0,1714.29,Normal
Invoice,4333CD(2)B,11/30/2008,,8892,Custom One Design,United States,NORTH AMERICA,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,AWR,1,3619.05,0,3619.05,Normal
Invoice,4486LD(2)B,11/30/2008,,8834,Plato Networks,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,5806.82,0,5806.82,Normal
Invoice,4486LD(2)B,11/30/2008,,8834,Plato Networks,United States,NORTH AMERICA,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,AWR,1,6968.18,0,6968.18,Normal
Invoice,3930LD(3)B,12/1/2008,,8834,Plato Networks,United States,NORTH AMERICA,MWO-125-TFW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Floating/Win",000-2300-00,AWR,1,6700,0,6700,Normal
Invoice,5033CI(2)B,12/1/2008,,2232,Transystems Inc.,Taiwan,ASIA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,INT,2,585,0,1170,Normal
Invoice,5033CI(2)B,12/1/2008,,2232,Transystems Inc.,Taiwan,ASIA,MWO-205-MLW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Locked/Win,000-2301-00,INT,3,1170,0,3510,Normal
Invoice,5033CI(2)B,12/1/2008,,2232,Transystems Inc.,Taiwan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,1316.25,0,1316.25,Normal
Invoice,5608TI-2,12/1/2008,2343,9460,Zarlink Semiconductor,United Kingdom,EUROPE,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,INT,1,13187.46,3956.24,9231.22,Normal
Return,5762CI,12/1/2008,6763,9513,J&R Microwave Solutions,France,EUROPE,MWO-229-MLW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Locked/Win,000-2301-00,INT,1,10417.44,0,10417.44,Normal
Return,5762CI,12/1/2008,6763,9513,J&R Microwave Solutions,France,EUROPE,MWO-229-PLW,MWO-PURC,MWO for MMIC & Modules; Purchase/Locked/Win,300-4015-00,INT,1,20413.95,10206.98,10206.98,Normal
Invoice,3555MDUP(4),12/2/2008,,10060009,Florida RF Labs,United States,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,AWR,1,3240,0,3240,Normal
Invoice,3555MDUP(4).,12/2/2008,,10060009,EMC Technology/Florida RF Labs,United States,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,AWR,1,3240,0,3240,Normal
Return,3555MDUP(4)-R,12/2/2008,,10060009,EMC Technology/Florida RF Labs,United States,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,AWR,1,3240,0,3240,Normal
Invoice,5905TD-2,12/2/2008,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,14,5670,3677.81,27890.66,Normal
Invoice,5905TD-2,12/2/2008,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/Win,000-2300-00,AWR,6,5040,3269.17,10624.98,Normal
Invoice,5905TD-2,12/2/2008,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,XEM-100-T0W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN WW/Win,000-2300-00,AWR,2,5670,3677.82,3984.36,Normal
Invoice,3697LD(3)D,12/3/2008,,548,RF Micro-Devices,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,3,2800,140,7980,Normal
Invoice,3697LD(3)D,12/3/2008,,548,RF Micro-Devices,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,2,1650,115.5,3069,Normal
Invoice,5965SD,12/5/2008,,8850,Maryland Procurement Office (DOD),United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day Training (Per Student - 6 Student Minimum),000-2302-00,AWR,1,1500,0,1500,Normal
Invoice,5969TD,12/5/2008,,9226,Teranetics,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,AWR,1,8100,1215,6885,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/Win,000-2301-00,AWR,1,2400,0,2400,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,APL-100-PFW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Floating/Win,300-4010-00,AWR,1,16000,1120,14880,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,MWO-200-PFW,MWO-PURC,MWO NonLinear; Purchase/Floating/Win,300-4015-00,AWR,1,24000,1680,22320,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/Win,300-4015-00,AWR,1,36000,2520,33480,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,1,1000,0,1000,Normal
Invoice,5981CD,12/5/2008,SHI,990,Motorola Inc.,United States,NORTH AMERICA,TSW-100-PFW,TSW-PURC,TestWave Instrumentation Interface; Purchase/Floating/Win,300-4000-00,AWR,1,6700,469,6231,Normal
Invoice,5990UI,12/5/2008,1541,386,Max Plank Institut fur Plasmap,Germany,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2310,1907.5,402.5,Normal
Invoice,5991UI,12/5/2008,1601,3211,Ins. of Space & Astro Science,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2550.13,1926.76,623.36,Normal
Invoice,5992UI,12/5/2008,1445,1198,Zurcher Hochschule Winterthur University,Switzerland,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2310,1172.5,1137.5,Normal
Invoice,5993TI-1,12/5/2008,1445,8890,CERN,Switzerland,EUROPE,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/Win,000-2300-00,RES30,1,3995,1232.5,2762.5,Normal
Invoice,5994MI,12/5/2008,7396,5950,Trio DataCom Pty. Ltd.,Australia,AUSTRALIA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,RES20,1,2880,0,2880,Normal
Invoice,5994MI,12/5/2008,7396,5950,Trio DataCom Pty. Ltd.,Australia,AUSTRALIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES20,1,4320,0,4320,Normal
Invoice,5995MI,12/5/2008,957,4293,EuroTel Srl,Italy,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3292.41,0,3292.41,Normal
Invoice,5996TI,12/5/2008,2343,6675,Thales Research and Technology,United Kingdom,EUROPE,MWO-100-TFW,MWO-TERM,MWO Linear; Term/Floating/Win,000-2300-00,INT,1,3996.2,0,3996.2,Normal
Invoice,5997MD,12/5/2008,,790,Wyle Technology Services,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,6,7200,0,43200,Normal
Invoice,5999MD,12/5/2008,,650,Teledyne Microelectronic Tech,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6000MD,12/5/2008,,9338,RF-Controls,United States,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6001SD,12/5/2008,,6360,Northrop Grumman,United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day Training (Per Student - 6 Student Minimum),000-2302-00,AWR,2,1500,150,2700,Normal
Invoice,6002SD,12/5/2008,954,72,Boeing,United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day Training (Per Student - 6 Student Minimum),000-2302-00,AWR,1,1500,150,1350,Normal
Invoice,NC120208,12/5/2008,1541,1384,Technical University of Munich,Germany,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2310,2310,0,Normal
Invoice,3521LD(4),12/7/2008,,10060009,EMC Technology/Florida RF Labs,United States,NORTH AMERICA,MWO-125-TFW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Floating/Win",000-2300-00,AWR,2,7200,0,14400,Normal
Invoice,4709MD-UP(3),12/8/2008,,56,Ball Aerospace and Technology,United States,,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,AWR,8,3348,0,26784,Normal
Invoice,4709MD-UP(3),12/8/2008,,56,Ball Aerospace and Technology,United States,,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,AWR,1,2511,0,2511,Normal
Invoice,4709MD-UP(3),12/8/2008,,56,Ball Aerospace and Technology,United States,,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,4464,0,4464,Normal
Invoice,5279CDD,12/8/2008,,8877,Crossfield Technology,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,37.5,0,37.5,Normal
Invoice,5279CDD,12/8/2008,,8877,Crossfield Technology,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,1012.5,0,1012.5,Normal
Invoice,5279CDD,12/8/2008,,8877,Crossfield Technology,United States,NORTH AMERICA,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,AWR,1,6750,1687.5,5062.5,Normal
Invoice,5279CDD,12/8/2008,,8877,Crossfield Technology,United States,NORTH AMERICA,VSS-150-MLW,VSS-MAIN,VSS for RF Architecture; 12M Maint/Locked/Win,000-2301-00,AWR,1,337.5,0,337.5,Normal
Invoice,5279CDD,12/8/2008,,8877,Crossfield Technology,United States,NORTH AMERICA,VSS-150-PLW,VSS-PURC,VSS for RF Architecture; Purchase/Locked/Win,300-4020-00,AWR,1,2250,562.5,1687.5,Normal
Invoice,6018MD,12/11/2008,,5128,"Sierra Monolithics, Inc.",United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,2,5400,0,10800,Normal
Invoice,6022OI,12/11/2008,,2027,Northrop Grumman,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,000-2302-00,AWR,1,40000,0,40000,Normal
Invoice,5878CI,12/12/2008,9451,9539,Laird Technology,China,ASIA,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,RES40,1,2304,0,2304,Normal
Invoice,5878CI,12/12/2008,9451,9539,Laird Technology,China,ASIA,MWO-125-PLW,MWO-PURC,"MWO Linear, EMSight, & Layout; Purchase/Locked/Win",300-4015-00,RES40,1,15360,384,14976,Normal
Invoice,6003TD,12/12/2008,,9298,Honeywell Advanced Technology,United States,NORTH AMERICA,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,AWR,1,17550,5265,12285,Normal
Invoice,6004CI,12/12/2008,,9591,NII KULON,Russia,EUROPE,MWO-229-MLW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Locked/Win,000-2301-00,RES30,1,5670,0,5670,Normal
Invoice,6004CI,12/12/2008,,9591,NII KULON,Russia,EUROPE,MWO-229-PLW,MWO-PURC,MWO for MMIC & Modules; Purchase/Locked/Win,300-4015-00,RES20,1,37800,3780,34020,Normal
Invoice,6005MD,12/12/2008,,8707,Raul Lozano,United States,NORTH AMERICA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,AWR,1,600,0,600,Normal
Invoice,6006MI,12/12/2008,1582,3602,SAAB Avitronics,South Africa,AFRICA,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,RES20,1,1840,0,1840,Normal
Invoice,6006MI,12/12/2008,1582,3602,SAAB Avitronics,South Africa,AFRICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,RES20,2,3280,0,6560,Normal
Invoice,6006MI,12/12/2008,1582,3602,SAAB Avitronics,South Africa,AFRICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES20,1,6560,0,6560,Normal
Invoice,6007MD,12/12/2008,,6796,"Phase IV Systems, Inc.",United States,NORTH AMERICA,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/Win,000-2301-00,AWR,1,2400,0,2400,Normal
Invoice,6007MD,12/12/2008,,6796,"Phase IV Systems, Inc.",United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,6300,0,6300,Normal
Invoice,6007MD,12/12/2008,,6796,"Phase IV Systems, Inc.",United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6008CD,12/12/2008,,529,Raytheon Canada Ltd.,Canada,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6008CD,12/12/2008,,529,Raytheon Canada Ltd.,Canada,NORTH AMERICA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6008CD,12/12/2008,,529,Raytheon Canada Ltd.,Canada,NORTH AMERICA,VSS-250-PLW,VSS-PURC,VSS for Communication Signals; Purchase/Locked/Win,300-4020-00,AWR,1,18000,0,18000,Normal
Invoice,6009SI,12/12/2008,1541,9190,Kapsch TrafficCom AG,AUSTRIA,EUROPE,ADMIN FEE,MISC,Admin Fee,300-4000-00,RES30,1,1334.76,0,1334.76,Normal
Invoice,6010MI,12/12/2008,1541,2398,Kathrein Werke AG,Germany,EUROPE,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,RES30,4,1048.74,69.92,3915.3,Normal
Invoice,6010MI,12/12/2008,1541,2398,Kathrein Werke AG,Germany,EUROPE,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,RES30,1,858.06,57.2,800.86,Normal
Invoice,6010MI,12/12/2008,1541,2398,Kathrein Werke AG,Germany,EUROPE,MWO-105-MFW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Floating/Win,000-2301-00,RES30,4,2097.48,139.83,7830.59,Normal
