SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,8572OD,8/22/2012,,10483,SI2 Technologies,US,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200.00,0.00,200.00,Normal
Invoice,8573CD(1),8/22/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-226-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#21619,300-4000-00,AWR,1,38000.00,7600.00,30400.00,Normal
Invoice,8573CD(1),8/22/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#21619,000-2301-00,AWR,1,5700.00,0.00,5700.00,Normal
Invoice,8573CD(1),8/22/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-226-P0W,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/WAN WW/RID#21620,300-4000-00,AWR,1,68400.00,17100.00,51300.00,Normal
Invoice,8573CD(1),8/22/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-226-M0W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN WW/RID#21620,000-2301-00,AWR,1,10300.00,0.00,10300.00,Normal
Invoice,8573CD(1),8/22/2012,,208,Infineon Technology,US,NORTH AMERICA,UPG-PROD,MISC,"upgrade RID#21066, XEM-100-PFW to POW/RID#21621",300-4000-00,AWR,1,28800.00,7200.00,21600.00,Normal
Invoice,8573CD(1),8/22/2012,,208,Infineon Technology,US,NORTH AMERICA,UPG-MAIN,MISC,"upgrade RID#21066, XEM-100-MFW to MOW/RID#21621",000-2301-00,AWR,1,5200.00,0.00,5200.00,Normal
Invoice,8574MD,8/22/2012,,9339,The Aerospace Corporation,US,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Locked/RID#12870,000-2301-00,AWR,1,3300.00,0.00,3300.00,Normal
Invoice,8574MD,8/22/2012,,9339,The Aerospace Corporation,US,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/RID#16414,000-2301-00,AWR,1,4400.00,0.00,4400.00,Normal
Invoice,8575MI,8/22/2012,2343,635,Surrey Satellite Technology Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#4184,000-2301-00,EUR,1,8571.20,0.00,8571.20,Normal
Invoice,8575MI,8/22/2012,2343,635,Surrey Satellite Technology Ltd.,United Kingdom,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#5287,000-2301-00,EUR,1,7324.48,0.00,7324.48,Normal
Invoice,8575MI,8/22/2012,2343,635,Surrey Satellite Technology Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#6166,000-2301-00,EUR,1,8571.20,0.00,8571.20,Normal
Invoice,8575MI,8/22/2012,2343,635,Surrey Satellite Technology Ltd.,United Kingdom,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#10200,000-2301-00,EUR,1,7324.48,0.00,7324.48,Normal
Invoice,8114SD-2,8/23/2012,,630,REMEC Defense and Space,US,NORTH AMERICA,ADMIN,MISC,E/D Gan PDK Development Q1-Q2 (January-June),300-4000-00,AWR,1,6986.25,0.00,6986.25,Normal
Invoice,7668TD-7,8/25/2012,,8854,xG Technology,US,NORTH AMERICA,MWO-246-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#19376,000-2300-00,AWR,1,4900.00,735.00,4165.00,Normal
Invoice,7668TD-7,8/25/2012,,8854,xG Technology,US,NORTH AMERICA,APL-100-TFW,APL-TERM,APLAC Time-Domain Simulator; Term/Floating/RID#19377,000-2300-00,AWR,1,1400.00,210.00,1190.00,Normal
Invoice,7668TD-7,8/25/2012,,8854,xG Technology,US,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/RID#19378,000-2300-00,AWR,1,2800.00,420.00,2380.00,Normal
Invoice,7668TD-7,8/25/2012,,8854,xG Technology,US,NORTH AMERICA,TSW-100-TFW,TSW-TERM,TestWave Instrumentation Interface; Term/Floating/RID#19379,000-2300-00,AWR,1,600.00,90.00,510.00,Normal
Invoice,7668TD-7,8/25/2012,,8854,xG Technology,US,NORTH AMERICA,ACS-200-TFW,ACS-TERM,ACS ODB++ Import Interface; Term/Floating/RID#19380,300-4420-00,AWR,1,1175.00,176.25,998.75,Normal
Invoice,8085TI-4,8/27/2012,2343,8831,SARAS Technology Limited,United Kingdom,EUROPE,MWO-226-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked,000-2300-00,EUR,1,5805.04,1371.39,4433.65,Normal
Invoice,8152TI-4,8/27/2012,2343,8831,SARAS Technology Limited,United Kingdom,EUROPE,UPG-TERM,,Upgrade MWO-100-TLW(RID#18762) to MWO-105-TLW(RID#20591),000-2300-00,EUR,1,418.27,41.92,376.35,Normal
Invoice,8333CI-2,8/28/2012,1450,10664,ApexPlus Technologies,INDIA,ASIA,MWO-226-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#21028,300-4015-00,RES25,1,4275.00,2512.50,1762.50,Normal
Invoice,8333CI-2,8/28/2012,1450,10664,ApexPlus Technologies,INDIA,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; Maint/Locked/RID#21028,000-2301-00,RES25,1,2325.00,0.00,2325.00,Normal
Invoice,8366SD-2,8/28/2012,,991,TriQuint Semiconductor,US,NORTH AMERICA,ADMIN,MISC,PDK development re PO#5105802,300-4300-00,AWR,1,58980.66,0.00,58980.66,Normal
Invoice,8366SD-2,8/28/2012,,991,TriQuint Semiconductor,US,NORTH AMERICA,ADMIN,MISC,Software Validation and Support re PO#5105804,300-4300-00,AWR,1,6986.25,0.00,6986.25,Normal
Invoice,8563MI,8/29/2012,,9334,Larsen & Toubro Ltd.,India,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19752,000-2301-00,INT,1,7000.00,0.00,7000.00,Normal
Invoice,8563MI,8/29/2012,,9334,Larsen & Toubro Ltd.,India,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#12582,000-2301-00,INT,1,5800.00,0.00,5800.00,Normal
Invoice,8563MI,8/29/2012,,9334,Larsen & Toubro Ltd.,India,ASIA,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/RID#12853,000-2301-00,INT,1,1200.00,0.00,1200.00,Normal
Invoice,8576TI,8/29/2012,,941,M/A-COM Tech Solns (Holding) Co. Ltd.,IRELAND,NORTH AMERICA,UPG-TERM,,Ugraded 8 Node locked MWO-228,000-2300-00,AWR,7,4550.00,4550.00,0.00,Normal
Invoice,8576TI,8/29/2012,,941,M/A-COM Tech Solns (Holding) Co. Ltd.,IRELAND,NORTH AMERICA,TOK-100-TFW,TOK-TERM,EM Analysis Token; Term/Floating/RID#21632,000-2300-00,AWR,4,4550.00,1023.75,14105.00,Normal
Invoice,8576TI,8/29/2012,,941,M/A-COM Tech Solns (Holding) Co. Ltd.,IRELAND,NORTH AMERICA,XEM-001-TFW,XEM-TERM,AXIEM Front-End License; Term/Floating/RID#21633,000-2300-00,AWR,2,4550.00,1024.00,7052.00,Normal
Invoice,8576TI,8/29/2012,,941,M/A-COM Tech Solns (Holding) Co. Ltd.,IRELAND,NORTH AMERICA,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/RID#21634,000-2300-00,AWR,1,9100.00,2048.00,7052.00,Normal
Invoice,8577MD,8/29/2012,,3520,Southwest Research Institute,US,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,"MWO NonLinear: HB, Layout; 12M Maint/Locked/RID#5023",000-2301-00,AWR,1,4400.00,0.00,4400.00,Normal
Invoice,8579MD,8/29/2012,,3597,Micronetics Inc.,US,NORTH AMERICA,MWO-226-M3W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,8900.00,0.00,8900.00,Normal
Invoice,8580CI,8/29/2012,1459,10738,OAO NII Vektor,Russia,ASIA,MWO-449-PLW,MWO-PURC,MWO for MMIC/Modules; Purchase/Locked/RID#21646,300-4000-00,RES30,1,50400.00,0.00,50400.00,Normal
Invoice,8580CI,8/29/2012,1459,10738,OAO NII Vektor,Russia,ASIA,MWO-449-MLW,MWO-MAIN,MWO for MMIC/Modules; 12M Maint/Locked/RID#21646,000-2301-00,RES30,1,9100.00,0.00,9100.00,Normal
Invoice,8580CI,8/29/2012,1459,10738,OAO NII Vektor,Russia,ASIA,VSS-150-PLW,VSS-PURC,VSS for RF Architecture; Purchase/Locked/RID#21647,300-4000-00,RES30,1,7560.00,0.00,7560.00,Normal
Invoice,8580CI,8/29/2012,1459,10738,OAO NII Vektor,Russia,ASIA,VSS-150-MLW,VSS-MAIN,VSS for RF Architecture; 12M Maint/Locked/RID#21647,000-2301-00,RES30,1,1400.00,0.00,1400.00,Normal
Invoice,8581MI,8/29/2012,8930,4763-KK,Toshiba Corporation,Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#4934,000-2301-00,JAP,1,11097.10,0.00,11097.10,Normal
Invoice,8582MI,8/29/2012,8930,1928-KK,Denso,JAPAN,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/RID#4097,000-2301-00,JAP,1,8322.82,0.00,8322.82,Normal
Invoice,8583MI,8/29/2012,8930,10212-KK,Toshiba,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/RID#18056,000-2301-00,JAP,1,8322.82,0.00,8322.82,Normal
Invoice,8584MI,8/29/2012,8930,10255-KK,Taiyo Yuden Co. Ltd.,Japan,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#18078,000-2301-00,JAP,1,8827.24,0.00,8827.24,Normal
Invoice,8584MI,8/29/2012,8930,10255-KK,Taiyo Yuden Co. Ltd.,Japan,ASIA,APL-001-MLW,APL-MAIN,Analog Design Tool; 12M Maint/Locked/RID#18079,000-2301-00,JAP,1,2269.86,0.00,2269.86,Normal
Invoice,8585UI,8/29/2012,10602,10739,East Chian Normal University,CHINA,ASIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 40-License Package w/ APLAC & AXIEM,300-4000-00,RES15,1,2805.00,0.00,2805.00,Normal
Invoice,8586TI 1/4,8/29/2012,6763,8875,Vectrawave,FRANCE,NORTH AMERICA,MWO-449-TLW,MWO-TERM,MWO for MMIC/Modules; Term/Locked/RID#21654,000-2300-00,EUR,1,7531.67,1506.33,6025.34,Normal
Invoice,8587MD,8/29/2012,,10529,LGS Innovations,US,NORTH AMERICA,FIL-300-MFW,FIL-MAIN,AWR iFilter - Advanced Synthesis Solution; 12M Maint/Floating/RID#20170,000-2301-00,AWR,1,2400.00,0.00,2400.00,Normal
Invoice,8587MD,8/29/2012,,10529,LGS Innovations,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#20171,000-2301-00,AWR,1,6900.00,0.00,6900.00,Normal
Invoice,8587MD,8/29/2012,,10529,LGS Innovations,US,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#20172,000-2301-00,AWR,1,5800.00,0.00,5800.00,Normal
Invoice,8588MD,8/29/2012,,7242,Sandia - GC,US,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#12589,000-2301-00,AWR,1,6500.00,0.00,6500.00,Normal
Invoice,8588MD,8/29/2012,,7242,Sandia - GC,US,NORTH AMERICA,APL-200-MLW,APL-MAIN,APLAC Time-Domain & Multi-Rate Harmonic Balance; 12M Maint/Locked/RID#12590,000-2301-00,AWR,1,4100.00,0.00,4100.00,Normal
Invoice,8588MD,8/29/2012,,7242,Sandia - GC,US,NORTH AMERICA,ACE-100-MLW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 12M Maint/Locked/RID#17906,000-2301-00,AWR,1,1100.00,0.00,1100.00,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,ANO-449-PFW,,ANO for RFIC; Perpetual/Floating/RID#21687,300-4000-00,,1,148867.78,0.00,148867.78,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,ANO-449-MFW,,ANO for RFIC; 12M Maintenance/Floating/RID#21687,000-2301-00,,1,26792.99,0.00,26792.99,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21681,300-4000-00,EUR,2,35682.83,0.00,71365.66,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#21681,000-2301-00,EUR,2,6420.44,0.00,12840.88,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,ACS-200-PFW,ACS-PURC,ACS ODB++ Import Interface; Purchase/Floating/RID#21682,300-4400-00,EUR,2,14939.87,0.00,29879.74,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,ACS-200-MFW,ACS-MAIN,ACS ODB++ Import Interface; 12M Maint/Floating/RID#21682,300-4410-00,EUR,2,2716.34,0.00,5432.68,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,ADS-100-PFW,ACS-PERP,Agilent EEsof ADS to MWO Translator; Perpetual/Floating/RID#21683,300-4000-00,EUR,2,58771.72,0.00,117543.44,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,ADS-100-MFW,ADS-MAIN,Agilent EEsof ADS to MWO Translator; 12M Maint/Floating/Win,000-2301-00,EUR,2,10606.07,0.00,21212.15,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,WIZ-100-PFW,WIZ-PURC,Library Development Wizard; Perpetual/Floating/RID#21684,300-4000-00,EUR,2,44807.26,0.00,89614.53,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,WIZ-100-MFW,WIZ-MAIN,Library Development Wizard; 12M Maint/Floating/RID#21684,000-2301-00,EUR,2,8062.59,0.00,16125.18,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,MGC-100-PFW,MGC-PURC,AWR Connected? for Mentor Graphics; Perpetual/Floating/RID#21686,300-4000-00,EUR,2,58912.48,0.00,117824.95,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,MGC-100-MFW,MGC-MAIN,AWR Connected? for Mentor Graphics; 12M Maint/Floating/RID#21686,000-2301-00,EUR,2,10618.42,0.00,21236.84,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,MWO-449-PFW,MWO-PURC,MWO for MMIC/Modules; Purchase/Floating/RID#21685,300-4000-00,EUR,1,89145.34,0.00,89145.34,Normal
Invoice,8592CI,8/29/2012,,10696,OJSC (NPK) NIIDAR,Russia,EUROPE,MWO-449-MFW,MWO-MAIN,MWO for MMIC/Modules; 12M Maint/Floating/RID#21685,000-2301-00,EUR,1,16051.10,0.00,16051.10,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-PFW,MWO-PURC,MWO for MMIC/Modules; Purchase/Floating/RID#21095,300-4015-00,INT,2,22346.37,5359.08,33974.57,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,MWO for MMIC/Modules; 6M Maint/Floating/RID#21095,000-2301-00,INT,2,3120.93,0.00,6241.85,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21097,300-4000-00,INT,2,8942.43,2144.56,13595.73,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 6M Maint/Floating/RID#21097,000-2301-00,INT,2,1262.80,0.00,2525.61,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-PFW,MWO-PURC,MWO for MMIC/Modules; Purchase/Floating/RID#21096,300-4015-00,INT,1,22346.37,5359.08,16987.29,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,MWO for MMIC/Modules; 6M Maint/Floating/RID#21096,000-2301-00,INT,1,3120.93,0.00,3120.93,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21098,300-4000-00,INT,1,8942.43,2144.56,6797.86,Normal
Invoice,8371CI-2,8/30/2012,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 6M Maint/Floating/RID#21098,000-2301-00,INT,1,1262.80,0.00,1262.80,Normal
Invoice,8589CD 1/7,8/30/2012,,10740,ELDAAS Technologies,INDIA,ASIA,MWO-105-PLW,MWO-PURC,MWO Linear: Layout; Purchase/Locked/RID#21671,300-4000-00,INT,1,1200.00,818.00,382.00,Normal
Invoice,8589CD 1/7,8/30/2012,,10740,ELDAAS Technologies,INDIA,ASIA,MWO-105-MLW,MWO-MAIN,MWO Linear: Layout; Maint/Locked/RID#21671,000-2301-00,INT,1,650.00,0.00,650.00,Normal
Invoice,8590MD,8/30/2012,,8810,TunerSmith,US,NORTH AMERICA,RTM,MISC,rerturn to maintenance MWO-225-PLW/RID#8409 6/30/2007,300-4100-00,AWR,1,4725.00,3307.00,1418.00,Normal
Invoice,8590MD,8/30/2012,,8810,TunerSmith,US,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/RID#8409,000-2301-00,AWR,1,2450.00,0.00,2450.00,Normal
Invoice,8591MI,8/30/2012,6763,9513,J&R Microwave Solutions,FRANCE,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#14262,000-2301-00,INT,1,7284.73,0.00,7284.73,Normal
Invoice,8591MI,8/30/2012,6763,9513,J&R Microwave Solutions,FRANCE,NORTH AMERICA,ACE-100-MLW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 12M Maint/Locked/RID#17920,000-2301-00,INT,1,1234.70,0.00,1234.70,Normal
Invoice,8500CI 2/8,8/31/2012,,10709,Pilkor CND Co. Ltd.,SOUTH KOREA,ASIA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#21422,300-4015-00,INT,1,12600.00,0.00,12600.00,Normal
Invoice,8500CI 2/8,8/31/2012,,10709,Pilkor CND Co. Ltd.,SOUTH KOREA,ASIA,MWO-246-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#21422,000-2301-00,INT,1,2275.00,0.00,2275.00,Normal
Invoice,8593TI(1),8/31/2012,7396,10041,Silanna,AUSTRALIA,AUSTRALIA,MWO-125-TFW,MWO-TERM,"MWO Linear: EMSight, Layout; Term/Floating/RID#21693",000-2300-00,RES20,1,8080.00,2331.00,5749.00,Normal
Invoice,8593TI(1),8/31/2012,7396,10041,Silanna,AUSTRALIA,AUSTRALIA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#21694,000-2300-00,RES20,1,12160.00,3509.00,8651.00,Normal
Invoice,8594MD,8/31/2012,,10039,DRS C3 & Aviation Company,US,NORTH AMERICA,MWO-226-M1W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN 1 TZ/RID#16145,000-2301-00,AWR,1,7600.00,0.00,7600.00,Normal
Invoice,8594MD,8/31/2012,,10039,DRS C3 & Aviation Company,US,NORTH AMERICA,VSS-250-M1W,VSS-MAIN,VSS for Communication Signals; 12M Maint/WAN 1 TZ/RID#16145,000-2301-00,AWR,1,4800.00,0.00,4800.00,Normal
Invoice,8595MI,8/31/2012,2343,10010042,Thales Aerospace Division,UNITED KINGDOM,EUROPE,MWO-125-MFW,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/Floating/RID#556",000-2301-00,EUR,1,5454.40,272.72,5181.68,Normal
Invoice,8595MI,8/31/2012,2343,10010042,Thales Aerospace Division,UNITED KINGDOM,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#5656,000-2301-00,EUR,1,8571.20,428.56,8142.64,Normal
Invoice,8595MI,8/31/2012,2343,10010042,Thales Aerospace Division,UNITED KINGDOM,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#13405,000-2301-00,EUR,1,8571.20,428.56,8142.64,Normal
Invoice,8596TI,8/31/2012,2343,10745,MBDA UK Ltd,UNITED KINGDOM,EUROPE,MWO-226-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/RID#21697,000-2300-00,EUR,1,16051.52,8025.76,8025.76,Normal
Invoice,8596TI,8/31/2012,2343,10745,MBDA UK Ltd,UNITED KINGDOM,EUROPE,VSS-150-TLW,VSS-TERM,VSS for RF Architecture; Term/Locked/RID#21698,000-2300-00,EUR,1,5142.72,2571.36,2571.36,Normal
Invoice,8597CI,8/31/2012,,3186,Honeywell,US,NORTH AMERICA,ANA-100-PLW,ANA-PURC,Analyst Simulation License; Purchase/Locked/RID#21699,300-4000-00,AWR,1,45000.00,29404.84,15595.16,Normal
Invoice,8597CI,8/31/2012,,3186,Honeywell,US,NORTH AMERICA,ANA-100-MLW,ANA-MAIN,Analyst Simulation License; 12M Maint/Locked/RID#21699,000-2301-00,AWR,1,8100.00,0.00,8100.00,Normal
Invoice,8597CI,8/31/2012,,3186,Honeywell,US,NORTH AMERICA,LVW-100-PLW,LVW-PURC,LabVIEW Integration in VSS; Purchase/Locked/RID#21700,300-4000-00,AWR,1,1500.00,980.16,519.84,Normal
Invoice,8597CI,8/31/2012,,3186,Honeywell,US,NORTH AMERICA,LVW-100-MLW,LVW-MAIN,LabVIEW Integration in VSS; 12M Maint/Locked/RID#21700,000-2301-00,AWR,1,300.00,0.00,300.00,Normal
Invoice,8598MD,8/31/2012,,6,Microwave Radio Communications,US,NORTH AMERICA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#11902,000-2301-00,AWR,1,5200.00,0.00,5200.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,FIL-100-M2W,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/WAN 2 TZ/Win RID#9834,000-2301-00,AWR,1,1638.00,0.00,1638.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,HSP-100-M2W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN 2 TZ/Win RD#9829,000-2301-00,AWR,1,3931.00,0.00,3931.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,HSP-100-M2W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN 2 TZ/Win RID#9832,000-2301-00,AWR,1,3931.00,0.00,3931.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-225-M2W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 2 TZ/Win RID#9830,000-2301-00,AWR,1,5897.00,0.00,5897.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-225-M2W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 2 TZ/Win RID#9833,000-2301-00,AWR,2,5897.00,0.00,11794.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-229-M2W,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/WAN 2 TZ/Win RID#9828,000-2301-00,AWR,1,9828.00,0.00,9828.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-229-M2W,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/WAN 2 TZ/Win RID#9831,000-2301-00,AWR,1,9828.00,0.00,9828.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,CAL-100-TFW,CAL-TERM,Mentor Calibre DRC/LVS Verification Interface; Term/Floating/Win,000-2300-00,AWR,1,9000.00,2250.00,6750.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-226-T4W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN 4 TZ/Win,000-2300-00,AWR,1,20160.00,5040.00,15120.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,2,18000.00,4500.00,27000.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,1,18000.00,4500.00,13500.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,1,18000.00,4500.00,13500.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,AWR,1,9600.00,2400.00,7200.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,VSS-250-T2W,VSS-TERM,VSS for Communication Signals; Term/WAN 2 TZ/Win,000-2300-00,AWR,1,10080.00,2520.00,7560.00,Normal
Invoice,6610TMD(4),9/1/2012,,4862,Rockwell Collins,US,,ADMIN FEE,MISC,Flexible License,000-2300-00,AWR,1,9000.00,0.00,9000.00,Normal
Invoice,7180TD-10,9/1/2012,,10275,Maxentric Technologies LLC,US,NORTH AMERICA,VSS-350-TLW,VSS-TERM,VSS for Wireless Communication Standards; Term/Locked/RID#18134,000-2300-00,AWR,2,2100.00,315.00,3570.00,Normal
Invoice,7180TD-10,9/1/2012,,10275,Maxentric Technologies LLC,US,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,2,900.00,0.00,1800.00,Normal
