SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,6754CI,11/30/2009,9479,2295,Rafael,ISRAEL,EUROPE,VSS-250-PFW,VSS-PURC,VSS for Communication Signals; Purchase/Floating/Win RID,300-4020-00,RES20,1,20160,0,20160,Normal
Invoice,6754CI,11/30/2009,9479,2295,Rafael,ISRAEL,EUROPE,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/Win,000-2301-00,RES20,1,3520,0,3520,Normal
Invoice,6754CI,11/30/2009,9479,2295,Rafael,ISRAEL,EUROPE,VSS-250-PFW,VSS-PURC,VSS for Communication Signals; Purchase/Floating/Win,300-4020-00,RES20,1,20160,0,20160,Normal
Invoice,6754CI,11/30/2009,9479,2295,Rafael,ISRAEL,EUROPE,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/Win,000-2301-00,RES20,1,3520,0,3520,Normal
Invoice,6757TD(1),11/30/2009,,10051,Transim Technology Corporation,United States,NORTH AMERICA,NOTE,MISC,1st yeat in a 2 year term deal to be billed yearly,300-4000-00,,1,0,0,0,Normal
Invoice,6757TD(1),11/30/2009,,10051,Transim Technology Corporation,United States,NORTH AMERICA,VSS-250-TLW,VSS-TERM,VSS for Communication Signals; Term/Locked/Win RDI#16958,000-2300-00,AWR,1,7200,3600,3600,Normal
Invoice,6757TD(1),11/30/2009,,10051,Transim Technology Corporation,United States,NORTH AMERICA,MWO-200-TLW,MWO-TERM,MWO NonLinear: HB; Term/Locked/Win RID#16959,000-2300-00,AWR,1,7200,3600,3600,Normal
Invoice,6758MI,11/30/2009,1447,10060013,Newtec,Belgium,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,1,5568.56,0,5568.56,Normal
Invoice,6759MI,11/30/2009,,10060009,EMC Technology/Florida RF Labs,United States,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6760MD,11/30/2009,,9030,Communication Component Filters Inc.,United States,NORTH AMERICA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,AWR,1,900,0,900,Normal
Invoice,6760MD,11/30/2009,,9030,Communication Component Filters Inc.,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Locked/Win,000-2301-00,AWR,2,1800,0,3600,Normal
Invoice,6761MD(1),11/30/2009,,1520,Cree Company,United States,NORTH AMERICA,NOTE,MISC,1st year in a 3 year maintenance contract to be billed yearly,300-4000-00,,1,0,0,0,Normal
Invoice,6761MD(1),11/30/2009,,1520,Cree Company,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,4,2511,0,10044,Normal
Invoice,6761MD(1),11/30/2009,,1520,Cree Company,United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Locked/Win,000-2301-00,AWR,1,2511,0,2511,Normal
Invoice,6761MD(1),11/30/2009,,1520,Cree Company,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,3,3813,0,11439,Normal
Invoice,6761MD(1),11/30/2009,,1520,Cree Company,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5022,0,5022,Normal
Invoice,6761MD(1),11/30/2009,,1520,Cree Company,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,4,5022,0,20088,Normal
Invoice,6761MD(1),11/30/2009,,1520,Cree Company,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3348,0,3348,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/Win RID#16974,300-4015-00,EUR,2,42026.4,8405.28,67242.24,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,EUR,2,6303.96,0,12607.92,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/Win RID#16975,300-4020-00,EUR,2,37338.84,18669.42,37338.84,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,EUR,2,5657.4,0,11314.8,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,APL-100-PFM,APL-PURC,APLAC Time-Domain Simulator; Purchase/Floating/MP RID#16976,300-4010-00,EUR,2,20528.28,4105.66,32845.25,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,APL-100-MFM,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/MP,000-2301-00,EUR,2,3232.8,0,6465.6,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,TSW-100-PFW,TSW-PURC,TestWave Instrumentation Interface; Purchase/Floating/Win RID#16977,300-4000-00,EUR,2,7920.36,1584.07,12672.58,Normal
Invoice,6762CI,11/30/2009,2343,10123,DSTL,United Kingdom,EUROPE,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,EUR,2,1293.12,0,2586.24,Normal
Invoice,6763PI,11/30/2009,9451,10015,Spinner Telecommunications Devices,China,ASIA,MWO-100-PFW,MWO-PURC,MWO Linear; Purchase/Floating/Win RID#16978,300-4015-00,RES40,1,6656,0,6656,Normal
Invoice,6764CI,11/30/2009,,9050,Kwajalein Range Services; LLC,United States,NORTH AMERICA,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/Win RID#16981,300-4015-00,AWR,1,36000,7200,28800,Normal
Invoice,6764CI,11/30/2009,,9050,Kwajalein Range Services; LLC,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6765MD,11/30/2009,,461,Naval Research Laboratory,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6766MD,11/30/2009,,529,Raytheon Canada Ltd.,Canada,NORTH AMERICA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6767MI,11/30/2009,1541,5826,EADS Deutschland,Germany,EUROPE,MWO-125-MLW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Locked/Win,000-2301-00,RES30,2,2488.08,0,4976.16,Normal
Invoice,6769MI,11/30/2009,1541,10010152,Siemens AG,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,1,4872.49,243.62,4628.87,Normal
Invoice,6769MI,11/30/2009,1541,10010152,Siemens AG,Germany,EUROPE,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,RES30,1,1347.71,67.39,1280.32,Normal
Invoice,5033CI(3)B,12/1/2009,,2232,Transystems Inc.,Taiwan,ASIA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,INT,2,585,0,1170,Normal
Invoice,5033CI(3)B,12/1/2009,,2232,Transystems Inc.,Taiwan,ASIA,MWO-205-MLW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Locked/Win,000-2301-00,INT,3,1170,0,3510,Normal
Invoice,5033CI(3)B,12/1/2009,,2232,Transystems Inc.,Taiwan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,1316.25,0,1316.25,Normal
Invoice,6172TI(1)D,12/1/2009,1450,5946,VXL Technologies,India,ASIA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,RES40,1,2016,384,1632,Normal
Invoice,6621CI-2,12/1/2009,9479,10079,RF Dynamics,ISRAEL,EUROPE,NOTE,MISC,Quarterly payment plan,300-4000-00,,1,0,0,0,Normal
Invoice,6621CI-2,12/1/2009,9479,10079,RF Dynamics,ISRAEL,EUROPE,MWO-205-PFW,MWO-PURC,MWO NonLinear & Layout; Purchase/Floating/Win,300-4015-00,RES25,1,7200,4162.5,3037.5,Normal
Invoice,6621CI-2,12/1/2009,9479,10079,RF Dynamics,ISRAEL,EUROPE,MWO-205-MFW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Floating/Win,000-2301-00,RES25,1,1087.5,0,1087.5,Normal
Invoice,5905TD-6,12/2/2009,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,14,5670,3677.81,27890.66,Normal
Invoice,5905TD-6,12/2/2009,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/Win,000-2300-00,AWR,6,5040,3269.17,10624.98,Normal
Invoice,5905TD-6,12/2/2009,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,XEM-100-T0W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN WW/Win,000-2300-00,AWR,2,5670,3677.82,3984.36,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,4,300,15,1140,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,AWR,3,900,45,2565,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,7,1800,90,11970,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-MFW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Floating/Win,000-2301-00,AWR,9,2250,112.5,19237.5,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,8,3000,990,16080,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,APL-200-TLW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Locked/Win,000-2300-00,AWR,10,2250,742.5,15075,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-100-TFW,MWO-TERM,MWO Linear; Term/Floating/Win,000-2300-00,AWR,3,800,264,1608,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-125-TFW,MWO-TERM,MWO Linear; EMSight; & Layout; Term/Floating/Win,000-2300-00,AWR,21,2400,792,33768,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-200-TFW,MWO-TERM,MWO NonLinear; Term/Floating/Win,000-2300-00,AWR,1,2400,792,1608,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,6,4800,1584,19296,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,12,6000,1980,48240,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win,000-2300-00,AWR,10,4500,1485,30150,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,AWR,1,2400,792,1608,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,AWR,8,3200,1056,17152,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/Win,000-2300-00,AWR,2,4000,1320,5360,Normal
Invoice,5975TMD-5,12/2/2009,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/Win,000-2300-00,AWR,4,3600,1188,9648,Normal
Invoice,6656TD-2,12/2/2009,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win RID#16613,000-2300-00,AWR,2,2375,475,3800,Normal
Invoice,6656TD-2,12/2/2009,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win RID#16612,000-2300-00,AWR,1,3150,630,2520,Normal
Invoice,6656TD-2,12/2/2009,,8957,Nitronex Corporation,United States,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/Win RID#16614,000-2300-00,AWR,1,3150,1837.5,1312.5,Normal
Invoice,6656TD-2,12/2/2009,,8957,Nitronex Corporation,United States,NORTH AMERICA,NOTE,MISC,3 year term commitment to be billed qurterly over 3 years,300-4000-00,,1,0,0,0,Normal
Invoice,5998TI(2),12/3/2009,,5328,MuChip Co.; Ltd.,Taiwan R.O.C.,ASIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,1,16800,0,16800,Normal
Invoice,6045MD(2),12/3/2009,,8655,Tampa Microwave,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,300-4000-00,AWR,1,1400,0,1400,Normal
Invoice,6045MD(2),12/3/2009,,8655,Tampa Microwave,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,300-4000-00,AWR,1,1300,0,1300,Normal
Invoice,6045MD(2),12/3/2009,,8655,Tampa Microwave,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6661MD(1),12/7/2009,,56,Ball Aerospace and Technology,United States,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,2511,0,2511,Normal
Invoice,6661MD(1),12/7/2009,,56,Ball Aerospace and Technology,United States,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Floating/Win,000-2301-00,AWR,8,3348,0,26784,Normal
Invoice,6661MD(1),12/7/2009,,56,Ball Aerospace and Technology,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5022,0,5022,Normal
Invoice,6661MD(1),12/7/2009,,56,Ball Aerospace and Technology,United States,NORTH AMERICA,NOTE,MISC,1st year of a 3 year maintenance contract to be billed yearly,300-4000-00,,1,0,0,0,Normal
Invoice,6774MI,12/7/2009,1541,2398,Kathrein Werke AG,Germany,EUROPE,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,RES30,1,834.34,41.72,792.63,Normal
Invoice,6774MI,12/7/2009,1541,2398,Kathrein Werke AG,Germany,EUROPE,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,RES30,4,1147.22,57.36,4359.45,Normal
Invoice,6774MI,12/7/2009,1541,2398,Kathrein Werke AG,Germany,EUROPE,MWO-105-MFW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Floating/Win,000-2301-00,RES30,4,2190.15,109.51,8322.58,Normal
Invoice,6774MI,12/7/2009,1541,2398,Kathrein Werke AG,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,1,4901.77,245.09,4656.68,Normal
Invoice,6774MI,12/7/2009,1541,2398,Kathrein Werke AG,Germany,EUROPE,NOTE,MISC,Maintenance renewal period of coverage 1/1/10 to 12/31/10,300-4000-00,,1,0,0,0,Normal
Invoice,6776MI,12/7/2009,1582,4488,Omni-Pless,South Africa,AFRICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Floating/Win,000-2301-00,RES20,1,2053.6,0,2053.6,Normal
Invoice,6779MI,12/7/2009,8930,6939-KK,Yamaichi Electronics Co.,Japan,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/Win RID#6388,000-2301-00,JAP,1,8626.84,0,8626.84,Normal
Invoice,6779MI,12/7/2009,8930,6939-KK,Yamaichi Electronics Co.,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win RID#8673,000-2301-00,JAP,1,4369.44,0,4369.44,Normal
Invoice,6779MI,12/7/2009,8930,6939-KK,Yamaichi Electronics Co.,Japan,ASIA,NOTE,MISC,maintenancde renewal period of coverage 1/1/10 to 12/31/10,300-4000-00,,1,0,0,0,Normal
Invoice,6783MI,12/7/2009,9479,2295,Rafael,ISRAEL,EUROPE,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/Win,000-2301-00,RES20,1,3813.61,0,3813.61,Normal
Invoice,6783MI,12/7/2009,9479,2295,Rafael,ISRAEL,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES20,3,6933.34,246.21,20061.39,Normal
Invoice,6784MI,12/7/2009,1541,7106,Continental Automotive GmbH,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win RID#6422,000-2301-00,RES30,1,4901.77,0,4901.77,Normal
Invoice,6784MI,12/7/2009,1541,7106,Continental Automotive GmbH,Germany,EUROPE,MWO-200-MFW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Floating/Win RID#11814,000-2301-00,RES30,1,3441.67,0,3441.67,Normal
Invoice,6784MI,12/7/2009,1541,7106,Continental Automotive GmbH,Germany,EUROPE,NOTE,MISC,maintenance renewal period of coverage 1/1/10 to 12/31/10,300-4000-00,,1,0,0,0,Normal
Invoice,6770CDI,12/11/2009,,8615,PCTEL; INC.,United States,NORTH AMERICA,MWO-205-PLW,MWO-PURC,MWO NonLinear: HB; Layout; Purchase/Locked/Win RID#16994,300-4015-00,AWR,1,24000,4800,19200,Normal
Invoice,6770CDI,12/11/2009,,8615,PCTEL; INC.,United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear: HB; Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6770CDI,12/11/2009,,8615,PCTEL; INC.,United States,NORTH AMERICA,MWO-205-P3W,MWO-PURC,MWO NonLinear: HB; Layout; Purchase/WAN 3 TZ/Win RID#16995,300-4015-00,AWR,1,31200,6240,24960,Normal
Invoice,6770CDI,12/11/2009,,8615,PCTEL; INC.,United States,NORTH AMERICA,MWO-205-M3W,MWO-MAIN,MWO NonLinear: HB; Layout; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,4680,0,4680,Normal
Invoice,6770CDI,12/11/2009,,8615,PCTEL; INC.,United States,NORTH AMERICA,BACK-MAIN,MISC,UPGRADE/Back Maintenance MWO-205-MLW RID#7599,300-4000-00,,1,8540,4940,3600,Normal
Invoice,6770CDI,12/11/2009,,8615,PCTEL; INC.,United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear: HB; Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6770CDI,12/11/2009,,8615,PCTEL; INC.,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,3,200,0,600,Normal
Invoice,6773CD-UP,12/11/2009,,3327,Talla-Com Industries,United States,NORTH AMERICA,UPG-PROD,MISC,Upgrade MWO-200-PLW to MWO-225-PLW,300-4015-00,,1,9000,0,9000,Normal
Invoice,6773CD-UP,12/11/2009,,3327,Talla-Com Industries,United States,NORTH AMERICA,UPG-MAINT,,Upgrade asscoiated maintenance to expire 12/21/09,000-2301-00,,1,1350,0,1350,Normal
Invoice,6773CD-UP,12/11/2009,,3327,Talla-Com Industries,United States,NORTH AMERICA,XEM-100-PLW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Locked/Win RID#17005,300-4025-00,AWR,1,27000,0,27000,Normal
Invoice,6773CD-UP,12/11/2009,,3327,Talla-Com Industries,United States,NORTH AMERICA,XEM-100-MLW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6777CI,12/11/2009,8930,10010038-KK,Fujitsu Ltd.,Japan,ASIA,XEM-100-PLW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Locked/Win RID#17012,300-4025-00,JAP,1,43134.21,0,43134.21,Normal
Invoice,6777CI,12/11/2009,8930,10010038-KK,Fujitsu Ltd.,Japan,ASIA,XEM-100-MLW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Locked/Win,000-2301-00,JAP,1,6610.18,0,6610.18,Normal
Invoice,6778UI,12/11/2009,1541,386,Max Plank Institut fur Plasmap,Germany,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2100,1697.5,402.5,Normal
Invoice,6780MD,12/11/2009,,8707,Raul Lozano,United States,NORTH AMERICA,BACK-MAIN,MISC,UPGRADE/Back Maintenance MWO-225-MLW RID#7908,300-4000-00,,1,1025,0,1025,Normal
Invoice,6780MD,12/11/2009,,8707,Raul Lozano,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,2050,0,2050,Normal
Invoice,6780MD,12/11/2009,,8707,Raul Lozano,United States,NORTH AMERICA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,AWR,1,600,0,600,Normal
Invoice,6781CI,12/11/2009,1541,10136,Rheinmetall Waffe Munition GmbH,Germany,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win RID#17021,300-4015-00,RES30,1,24195.98,4318.98,19876.99,Normal
Invoice,6781CI,12/11/2009,1541,10136,Rheinmetall Waffe Munition GmbH,Germany,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3650.26,0,3650.26,Normal
Invoice,6781CI,12/11/2009,1541,10136,Rheinmetall Waffe Munition GmbH,Germany,EUROPE,FIL-100-PLW,FIL-PURC,Nuhertz Filter Synthesis; Purchase/Locked/Win RID#17022,300-4000-00,RES30,1,6779.05,1210.05,5568.99,Normal
Invoice,6781CI,12/11/2009,1541,10136,Rheinmetall Waffe Munition GmbH,Germany,EUROPE,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,RES30,1,1042.93,0,1042.93,Normal
Invoice,6781CI,12/11/2009,1541,10136,Rheinmetall Waffe Munition GmbH,Germany,EUROPE,APL-100-PLW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Locked/Win RID#17023,300-4010-00,RES30,1,10742.18,1917.49,8824.69,Normal
Invoice,6781CI,12/11/2009,1541,10136,Rheinmetall Waffe Munition GmbH,Germany,EUROPE,APL-100-MLW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Locked/Win,000-2301-00,RES30,1,1668.69,0,1668.69,Normal
Invoice,6781CI,12/11/2009,1541,10136,Rheinmetall Waffe Munition GmbH,Germany,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,RES30,1,208.59,0,208.59,Normal
Invoice,6782MI,12/11/2009,9479,3563,Intel Israel,ISRAEL,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,EUR,2,6500,0,13000,Normal
Invoice,6785MD,12/11/2009,,6796,Phase IV Systems; Inc.,United States,NORTH AMERICA,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/Win,000-2301-00,AWR,1,2400,0,2400,Normal
Invoice,6785MD,12/11/2009,,6796,Phase IV Systems; Inc.,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,2,5400,0,10800,Normal
Invoice,6785MD,12/11/2009,,6796,Phase IV Systems; Inc.,United States,NORTH AMERICA,VSS-150-MFW,VSS-MAIN,VSS for RF Architecture; 12M Maint/Floating/Win,000-2301-00,AWR,1,1215,0,1215,Normal
Invoice,6786UI,12/11/2009,2213,10142,Saint-Petersburg State Universtiy,Russia,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2100,1400,700,Normal
Invoice,6786UI,12/11/2009,2213,10142,Saint-Petersburg State Universtiy,Russia,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,RES30,1,2100,2100,0,Normal
Invoice,6787CD,12/11/2009,,10143,Wavia,United States,NORTH AMERICA,MWO-100-PLW,MWO-PURC,MWO Linear; Purchase/Locked/Win RID#17042,300-4015-00,AWR,1,3000,0,3000,Normal
Invoice,6787CD,12/11/2009,,10143,Wavia,United States,NORTH AMERICA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,AWR,1,450,0,450,Normal
Invoice,6787CD,12/11/2009,,10143,Wavia,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
