"ID","NAME","TYPE","MAJORS__C","INDUSTRIES__C","ACCTNUMBER__C"
"0017000000lgTnPAAU","L-3 Communications - Comcept","Customer","false","","11152"
"0017000000lgTxUAAU","Transbit","Customer","false","","9644"
"0017000000lhCNzAAM","ALSTOM Transport","Prospect","false","",""
"0017000000mAeoVAAS","Sennheiser New Mexico, LLC","Prospect","false","",""
"0017000000mAlrMAAS","Frontier Integrated Technology Pte Ltd","Prospect","false","",""
"0017000000mB2KRAA0","National Formosa University","University","false","","10561"
"0017000000mB3YlAAK","Eta Devices Inc","Prospect","false","","10693"
"0017000000mB3cCAAS","Renair","Prospect","false","",""
"0017000000mB3cMAAS","Fluke Precision Measurement Ltd.","Other","false","",""
"0017000000mBI08AAG","Exir Broadcasting & Telecom","Prospect","false","",""
"0017000000mBNfuAAG","National Penghu University of Science and Technology","Prospect","false","","10558"
"0017000000mBNfzAAG","National Kaohsiung Normal University","Prospect","false","","10560"
"0017000000mBNgEAAW","CSR Singapore","Prospect","false","",""
"0017000000mBNgOAAW","DavisComms (S) Pte Ltd","Prospect","false","",""
"0017000000mBNk7AAG","Evolution Telecommunications Technology Suzhou","Prospect","false","",""
"0017000000mBULpAAO","Comdel Inc.","Prospect","false","","10564"
"0017000000mBYvMAAW","Atmel Rousset","Prospect","false","",""
"0017000000mBbvnAAC","Eta Devices, Inc.","Customer","false","","10567"
"0017000000mBcsLAAS","L-3 Communication EDD","Prospect","false","",""
"0017000000mBdwCAAS","Pentek, Inc.","Prospect","false","",""
"0017000000mBe90AAC","Antares Defence Systems Ltd.","Customer","false","","10698"
"0017000000mBnwZAAS","Solta Medical, Inc.","Customer","false","","10610"
"0017000000mBss4AAC","National United University","University","false","","10559"
"0017000000mBwdtAAC","Miller Electric Mfg. Co.","Prospect","false","",""
"0017000000mC0RpAAK","ORFS","Prospect","false","",""
"0017000000mC0ZcAAK","Lockheed Martin - Hanover MD","Prospect","false","",""
"0017000000mC1DEAA0","RogueWave Technologies","Prospect","false","",""
"0017000000mC1DxAAK","C8-Medisensors Inc.","Prospect","false","",""
"0017000000mCA7TAAW","Micran","Customer","false","","10825"
"0017000000mCDvJAAW","Koneltech oy","Prospect","false","",""
"0017000000mCDvOAAW","SMA Solar Technology AG","Prospect","false","","10603"
"0017000000mCDvTAAW","BONN Elektronik GmbH","Prospect","false","",""
"0017000000mCET2AAO","OJSC «Powerful Radio and Television Equipment»(MART)","Prospect","false","",""
"0017000000mCMcDAAW","Tamagawa Electronics","Prospect","false","",""
"0017000000mCWhyAAG","Korea Telecommunication Component CO. LTD.","Prospect","false","",""
"0017000000mCcFLAA0","Skytronic GmbH","Prospect","false","",""
"0017000000mCdNPAA0","National ILan University","University","false","","10582"
"0017000000mCenVAAS","Schweitzer Engineering Laboratories, Inc.","Prospect","false","",""
"0017000000mCfDxAAK","Holland Electronics, LLC","Prospect","false","",""
"0017000000mCgjHAAS","Reading University","Prospect","false","",""
"0017000000mCgjMAAS","Leicester College","Prospect","false","",""
"0017000000mClv2AAC","Quasonix","Prospect","false","","10606"
"0017000000mCmyFAAS","Quantance","Prospect","false","",""
"0017000000mCo5CAAS","NIKON CORPORATION","Prospect","false","",""
"0017000000mDCRzAAO","CETC 7","Prospect","false","",""
"0017000000mDD4xAAG","CEC 720","Prospect","false","",""
"0017000000mDD6KAAW","CASIC 3 ????","Prospect","false","",""
"0017000000mDD6jAAG","CETC 14","Prospect","false","",""
"0017000000mDD6tAAG","CETC 28","Prospect","false","",""
"0017000000mDD6uAAG","CEC 722","Prospect","false","",""
"0017000000mDD7DAAW","GuangZhou HaiGe Comms Group Inc","Prospect","false","",""
"0017000000mDD7SAAW","GeWei (Wuhan Zheng Wei)","Prospect","false","",""
"0017000000mDD7cAAG","WuHan ZhengWei Elec Tech","Prospect","false","",""
"0017000000mDD7mAAG","CEC 710","Prospect","false","",""
"0017000000mDD8QAAW","CASIC Sanjiang 066","Prospect","false","",""
"0017000000mDD8fAAG","CSIC 701","Prospect","false","",""
"0017000000mDD8pAAG","CSIC 709","Prospect","false","",""
"0017000000mDD8uAAG","WuHan Bin Hu Co. Ltd","Prospect","false","",""
"0017000000mDDA8AAO","CASIC 23","Prospect","false","",""
"0017000000mDDAvAAO","Commscope China","Prospect","false","",""
"0017000000mDGftAAG","MD Systems Co.,Ltd.","Prospect","false","",""
"0017000000mDJuQAAW","Philips Medical","Prospect","false","",""
"0017000000mDJvEAAW","Textron Systems","Prospect","false","",""
"0017000000mDeEUAA0","Microsemi - Austin","Prospect","false","",""
"0017000000mDezEAAS","WaveConnex","Prospect","false","",""
"0017000000mDfw9AAC","Mini-Circuits Technologies (Malaysia) Sdn. Bhd","Prospect","false","",""
"0017000000mDnQ7AAK","Bokler Systems Corp.","Customer","false","","11049"
"0017000000mDpWhAAK","Lenovo Shanghai","Prospect","false","",""
"0017000000mDpXpAAK","National Instruments Shanghai","Prospect","false","",""
"0017000000mDqPIAA0","CETC 36","Prospect","false","",""
"0017000000mDvDnAAK","ABB Schweiz AG","Customer","false","","10594"
"0017000000mDvGSAA0","Qualcomm Wireless GmbH","Customer","false","","10579"
"0017000000mE0EwAAK","Ultra Electronics","Prospect","false","",""
"0017000000mE6R7AAK","Exalt Communications","Prospect","false","",""
"0017000000mEM85AAG","Harmonic Inc.","Prospect","false","",""
"0017000000mENumAAG","Jamk, University of Applied Sciences","University","false","","10598"
"0017000000mEQuZAAW","Ningbo ASK Automotive Sound and Communication Co., Ltd","Prospect","false","",""
"0017000000mEX8AAAW","Intersil Corp","Prospect","false","",""
"0017000000mEX9FAAW","RC MASPOS d.o.o.","Customer","false","","10600"
"0017000000mEXC2AAO","Radisys","Prospect","false","",""
"0017000000mEYnVAAW","AOG Communications Ltd","Prospect","false","",""
"0017000000mEZFrAAO","Booz Allen Hamilton","Customer","false","","10612"
"0017000000mEiAAAA0","Sunwave Communication Co. Ltd","Prospect","false","",""
"0017000000nFpn8AAC","Cover Sistemi Srl","Customer","false","","10608"
"0017000000nFsWEAA0","Shanghai Institute of Microsystem and Information Technology","Customer","false","","10656"
"0017000000nFwvaAAC","Special Technology Center Ltd. (OOO STC)","Customer","false","","10609"
"0017000000nFzVkAAK","BinOptics","Prospect","false","",""
"0017000000nG51wAAC","Winegard Company","Prospect","false","",""
"0017000000nG5v6AAC","IPITEK","Prospect","false","",""
"0017000000nG72ZAAS","Omnisys","Prospect","false","",""
"0017000000nG816AAC","Lockheed Martin Space Systems- Sunnyvale","Customer","false","","10622"
"0017000000nGDVdAAO","Integrated Surveillance Systems Limited (ISSL)","Prospect","false","",""
"0017000000nGFRxAAO","JxA Engineering","Prospect","false","",""
"0017000000nGKntAAG","Creative Digital Systems Integration","Customer","false","","10652"
"0017000000nGNC8AAO","HMGCC","Prospect","false","",""
"0017000000nGRY5AAO","Mnemonics","Prospect","false","",""
"0017000000nGb89AAC","Panasonic Avionics","Prospect","false","",""
"0017000000nGjEVAA0","Aeroflex Ltd","Prospect","false","",""
"0017000000nGjFOAA0","IQMICROWAVE","Prospect","false","",""
"0017000000nGrwQAAS","Scientific and Production Enterprise New telecommunications technology LLC <NPP NTT>","Prospect","false","","10672"
"0017000000nI51uAAC","Center for Development of Advanced Computing(CDAC) - Chennai","Prospect","false","",""
"0017000000nI595AAC","Tata Advanced Systems Ltd","Prospect","false","",""
"0017000000nINFjAAO","Queen Mary University of London","Prospect","false","",""
"0017000000nIZHBAA4","Renesas Mobile Europe Oy - Helsinki","Customer","false","","10629"
"0017000000nIaogAAC","Tethers Unlimited Inc.","Prospect","false","",""
"0017000000nIcUnAAK","KAC","Prospect","false","",""
"0017000000nIdRBAA0","L-3 Communications, Insight Technology, Inc","Customer","false","","10655"
"0017000000nIgUnAAK","JVC KENWOOD Corporation - Yokosuka R&D","Prospect","false","",""
"0017000000nIgZXAA0","JVC KENWOOD Corporation - Hakusan","Prospect","false","",""
"0017000000nIgZrAAK","JVC KENWOOD Corporation - Hachiouji site","Prospect","false","",""
"0017000000nIhG3AAK","Amal Jyothi College of Engineering","University","false","","10631"
"0017000000nIhG9AAK","Pune Institute of Computer Technology","Prospect","false","","10632"
"0017000000nInw6AAC","National Institute of Technology Durgapur","University","false","","10633"
"0017000000nIptAAAS","BTP (Busan Techno Park)","Customer","false","","10708"
"0017000000nIpyDAAS","KMC Korea","Prospect","false","",""
"0017000000nIyh4AAC","Royal Holloway University of London - Department of Physics","University","false","",""
"0017000000nIzP1AAK","Microsoft","Customer","false","","10768"
"0017000000nIzYmAAK","Z119 Factory","Customer","false","","10722"
"0017000000nIzsPAAS","National Key Lab of Digital Control and System Engineering (DCSE Lab)","University","false","","10637"
"0017000000nJ8WaAAK","BROAD NET MUX CORPORATION","Prospect","false","",""
"0017000000nJCVuAAO","futarque","Prospect","false","",""
"0017000000nJM09AAG","FLIR Systems","Prospect","false","",""
"0017000000nJPCVAA4","HIRAKAWA HEWTECH CORP.","Prospect","false","",""
"0017000000nJR25AAG","Channelot","Customer","false","","10640"
"0017000000nJUZQAA4","Johnstech International","Prospect","false","",""
"0017000000nJUcFAAW","Reactel, Incorporated","Prospect","false","",""
"0017000000nJVtjAAG","University of Texas at Tyler","University-Preferred","false","",""
"0017000000nJVxSAAW","Georgia Tech Research Institute - Smyrna","Prospect","false","",""
"0017000000nJW4pAAG","University of Texas - Austin","University-Preferred","false","","10498"
"0017000000nJXWeAAO","Rinicom Ltd","Prospect","false","",""
"0017000000nJa2xAAC","SAIC Maritime System Solutions","Customer","false","","10844"
"0017000000nJaf3AAC","National Instruments - Brazil","Partner","false","","10565"
"0017000000nJbrSAAS","Jabil Design Services Branch, Taiwan","Prospect","false","",""
"0017000000nJbvYAAS","ESJU Ltd.","Prospect","false","",""
"0017000000nJd7cAAC","Christ University Faculty of Engineering","University","false","","10645"
"0017000000nJkZjAAK","Huawei technology .Ltd","Prospect","false","",""
"0017000000oCbrlAAC","Sharp Corporation - Yamato-Koriyama","Prospect","false","",""
"0017000000oCfTkAAK","Rohde & Schwarz Professional Mobile Radio GmbH","Prospect","false","","10615"
"0017000000oCjJFAA0","Aviat Networks SI","Prospect","false","",""
"0017000000oClQSAA0","newcastle college","Prospect","false","",""
"0017000000oCu9BAAS","e2v Technologies","Prospect","false","",""
"0017000000oCv1dAAC","e2v Technologies (UK) Ltd - Lincoln","Prospect","false","",""
"0017000000oD2wfAAC","RFMICROTEK","Prospect","false","","10689"
"0017000000oD31QAAS","Panasonic Israel","Customer","false","","10671"
"0017000000oD5qAAAS","Hytera Communications Corporation","Customer","false","",""
"0017000000oD5w4AAC","ETM Electromatic Inc.","Prospect","false","",""
"0017000000oDQXDAA4","Sentinelle Medical Inc.","Customer","false","","10660"
"0017000000oDe8BAAS","Antcom Coporation","Prospect","false","",""
"0017000000oDgQZAA0","ApexPlus Technologies","Prospect","false","","10664"
"0017000000oDgbOAAS","Pro Patria Electronics","Customer","false","","10673"
"0017000000oDjmUAAS","Universita degli studi Perugia - Dipartimento di Ing. Elettronica e Informazione","University","false","","703"
"0017000000oDnYrAAK","Eurofarad","Prospect","false","",""
"0017000000oDnsnAAC","RAMIAC","Prospect","false","",""
"0017000000oDomwAAC","SAIREM","Customer","false","","10761"
"0017000000oDoonAAC","SONY France","Prospect","false","",""
"0017000000oDoyuAAC","Renesas Mobile","Prospect","false","",""
"0017000000oDozjAAC","Cobham Sliprings (LABEL SAS)","Customer","false","","10865"
"0017000000oDp3FAAS","RF TRACK","Prospect","false","",""
"0017000000oDp7gAAC","EASII-IC","Prospect","false","",""
"0017000000oE7lfAAC","Ericsson (China) Communications Company Ltd","Prospect","false","",""
"0017000000oE85AAAS","National Instruments Singapore","Other","false","",""
"0017000000oE86CAAS","Ubiquitous Corporation","Prospect","false","",""
"0017000000oE870AAC","Graser Technology Co. Ltd","Other","false","",""
"0017000000oE89GAAS","MediatTek Shanghai Branch","Prospect","false","",""
"0017000000oE89VAAS","NDL National Nano Device Labs","Prospect","false","",""
"0017000000oE89oAAC","Step Electronics (Taiwan) Ltd","Prospect","false","",""
"0017000000oE8BkAAK","SHRDC","Prospect","false","",""
"0017000000oE8BuAAK","Beijing Remote Sensing Equipment Institute","Customer","false","","10747"
"0017000000oE8C4AAK","Wireless Sound Solutions Pte Ltd","Prospect","false","",""
"0017000000oEC7aAAG","Yokowo Co., Ltd. - CTC Business Div","Prospect","false","",""
"0017000000oEJOBAA4","The Open University","Prospect","false","",""
"0017000000oEJYDAA4","Tyndall National Institute","Prospect","false","",""
"0017000000oEQR1AAO","National University of Science and Technology (MISIS)","University","false","","10677"
"0017000000oEaQTAA0","Sensor Concepts Inc","Prospect","false","",""
"0017000000oEciXAAS","Nolan Laboratories Inc","Customer","false","","10678"
"0017000000oEdm3AAC","H&D Wireless AB","Customer","false","","10680"
"0017000000oEdmmAAC","Shenzhen Sunway Communications Co LTD","Customer","false","","10842"
"0017000000oEjgIAAS","Hitachi, Ltd., - Infrastructure Systems Company, Products Designing Engineering Dept.","Prospect","false","",""
"0017000000oEkTzAAK","OAO TNIIS","Customer","false","","10679"
"0017000000oEl6xAAC","EWA Government Systems, Inc.","Customer","false","","9515"
"0017000000oEl7kAAC","GANIL","Prospect","false","",""
"0017000000oEmwnAAC","Cameo Communications Inc","Customer","false","","10736"
"0017000000oEoeYAAS","Starling Advanced Communications Ltd.","Customer","false","",""
"0017000000oErVjAAK","SGM-LEKTRA","Customer","false","","10786"
"0017000000oF0jAAAS","TMD Technologies","Prospect","false","",""
"0017000000oF0v1AAC","AAR Cargo Systems","Prospect","false","",""
"0017000000oF0zXAAS","Planar Monolithics","Customer","false","","10818"
"0017000000oF19IAAS","Centro Tecnológico do Exércit - Divisão da Tecnologia da Informação","Prospect","false","",""
"0017000000oF1A1AAK","CNEA","Prospect","false","",""
"0017000000oFeeaAAC","Povolzhskaya State Academy of Telecommunications and Informatics PSATI","University","false","","9297"
"0017000000oFeuCAAS","Brach FGUP NIIR - SONIIR","Prospect","false","",""
"0017000000oFexzAAC","KCB SIgnal Solutions","Customer","false","","10787"
"0017000000oFf7kAAC","Continental","Prospect","false","",""
"0017000000oFjTZAA0","Tatung Company","Prospect","false","","10726"
"0017000000oFlEGAA0","Aveillant","Customer","false","","10817"
"0017000000oFrQ9AAK","ERAS Inc.","Customer","false","","10701"
"0017000000oFrjjAAC","Cytron Inc","Customer","false","","10843"
"0017000000oFtkGAAS","PILKOR CND Co., Ltd.","Prospect","false","","10709"
"0017000000oFxAYAA0","National Instruments India","Partner","false","","10683"
"0017000000oFxaWAAS","Gain Microwave","Prospect","false","",""
"0017000000oFxjTAAS","NAVAIR - China Lake","Prospect","false","",""
"0017000000oG1yjAAC","Pace Americas, Inc.","Customer","false","","10775"
"0017000000oGAAPAA4","Black Stick Limited","Prospect","false","",""
"0017000000oGB2AAAW","Beijing ZhongKe YiWei Co. Ltd","Customer","false","","10707"
"0017000000oGB5JAAW","The 4th Research Institute of Telecommunications Technology","Customer","false","","10719"
"0017000000oGECBAA4","AAI Corporation","Customer","false","","10691"
"0017000000oGHVRAA4","National Instruments Hungary Kft.","Prospect","false","",""
"0017000000oGMYoAAO","General Dynamics, Electric Boat","Prospect","false","",""
"0017000000oGNmRAAW","Ace Technology","Customer","false","","10805"
"0017000000oGSC9AAO","ITA","Prospect","false","",""
"0017000000oGWX0AAO","Innovative Design","Prospect","false","",""
"0017000000oGWfOAAW","Korea AirForce","Prospect","false","",""
"0017000000oGXWHAA4","Midwest Microwave Solutions","Customer","false","","10717"
"0017000000oGa9RAAS","Fujitsu Laboratories Ltd. - Kawasaki - Network System Lab","Customer","false","","10654"
"0017000000oGaPUAA0","ARDTech","Prospect","false","",""
"0017000000oGd3SAAS","X-COM Systems","Prospect","false","",""
"0017000000oGdoyAAC","SK Telecom","Customer","false","","10720"
"0017000000pUF3xAAG","Ruckus Wireless","Customer","false","","10752"
"0017000000pUH0KAAW","ICOMM Tele Limited","Prospect","false","",""
"0017000000pUHZDAA4","EDIC Systems Inc.","Prospect","false","",""
"0017000000pUJ7XAAW","Pulse (Suzhou) Wireless Products Co. Ltd","Prospect","false","",""
